sample,source_class,linear_error,angular_error,original_linear,original_angular,mirrored_linear,mirrored_angular
156,success,0.33042672276496887,1.665310263633728,0.7868717908859253,-0.9196789264678955,0.4564450681209564,-0.7456313371658325
157,success,0.1173352599143982,1.892500400543213,0.9336308240890503,-0.9713733792304993,0.8162955641746521,-0.9211269617080688
158,success,1.0993874073028564,1.21042799949646,0.9323430061340332,-0.9685670137405396,-0.16704444587230682,-0.24186104536056519
159,success,0.26683229207992554,1.8329029083251953,0.9501617550849915,-0.9792177081108093,0.6833294630050659,-0.8536852598190308
160,success,0.3050295114517212,1.7967309951782227,0.9349207282066345,-0.9729915261268616,0.6298912167549133,-0.8237394094467163
161,success,0.5151034593582153,1.6884324550628662,0.955287754535675,-0.9798324704170227,0.4401843249797821,-0.7085999250411987
162,success,0.514079213142395,1.6942310333251953,0.9520183801651001,-0.9789479374885559,0.43793919682502747,-0.7152831554412842
163,success,0.2608858346939087,1.8338359594345093,0.952857255935669,-0.9798313975334167,0.6919714212417603,-0.8540045619010925
164,success,0.31158649921417236,1.7940809726715088,0.9305756688117981,-0.9717654585838318,0.6189891695976257,-0.822315514087677
165,success,0.25374913215637207,1.8366470336914062,0.9539417624473572,-0.980018675327301,0.7001926302909851,-0.8566282987594604
166,success,0.26285386085510254,1.8289228677749634,0.943731427192688,-0.9768795371055603,0.6808775663375854,-0.8520433306694031
167,success,0.3140528202056885,1.8037889003753662,0.9396352171897888,-0.9753130674362183,0.6255823969841003,-0.8284758925437927
168,success,0.17348265647888184,1.8054357767105103,0.8703890442848206,-0.9492388963699341,0.6969063878059387,-0.8561968803405762
169,success,0.1737673282623291,1.821997880935669,0.8720318078994751,-0.951607882976532,0.698264479637146,-0.870389997959137
170,success,0.3590746521949768,1.8066153526306152,0.9441227316856384,-0.977202832698822,0.5850480794906616,-0.8294124603271484
171,success,0.26007747650146484,1.8357151746749878,0.9488746523857117,-0.9788438677787781,0.6887971758842468,-0.8568713068962097
172,success,0.3955792188644409,1.7329442501068115,0.9000205397605896,-0.9601436257362366,0.5044413208961487,-0.7728006839752197
173,success,0.3202369213104248,1.8028533458709717,0.9446123242378235,-0.9770832061767578,0.6243754029273987,-0.8257700800895691
174,success,0.37883931398391724,1.743309497833252,0.9193441271781921,-0.9665061235427856,0.5405048131942749,-0.7768033146858215
175,success,1.083075761795044,1.2300587892532349,0.9301356673240662,-0.9678316116333008,-0.15294013917446136,-0.2622271776199341
176,success,0.2829052805900574,1.8256961107254028,0.9462548494338989,-0.9780901074409485,0.6633495688438416,-0.8476060032844543
177,success,0.5139137506484985,1.6943409442901611,0.9424179792404175,-0.9757491946220398,0.42850422859191895,-0.7185918092727661
178,success,0.3031734228134155,1.804993987083435,0.9321213364601135,-0.9730393886566162,0.628947913646698,-0.8319545984268188
179,success,0.2446969747543335,1.8344018459320068,0.9377323985099792,-0.9746823310852051,0.6930354237556458,-0.8597195148468018
180,success,0.51683509349823,1.691645622253418,0.9421182870864868,-0.9756035208702087,0.42528319358825684,-0.7160421013832092
181,success,0.5571033954620361,1.662759780883789,0.9430071711540222,-0.9755410552024841,0.3859037458896637,-0.6872186660766602
182,success,0.28779953718185425,1.8205900192260742,0.946327805519104,-0.9778211712837219,0.6585282683372498,-0.8427687883377075
183,success,0.29417192935943604,1.8058409690856934,0.9294844269752502,-0.9718040823936462,0.6353124976158142,-0.8340368866920471
184,success,0.5550487041473389,1.6622828245162964,0.9535744786262512,-0.979159951210022,0.39852577447891235,-0.6831228733062744
185,success,0.28982722759246826,1.816694736480713,0.938409149646759,-0.9752612709999084,0.6485819220542908,-0.8414335250854492
186,success,0.2794252038002014,1.8250852823257446,0.9500752091407776,-0.9790471196174622,0.6706500053405762,-0.8460381627082825
187,success,0.555630087852478,1.6692651510238647,0.9483363032341003,-0.9775328040122986,0.3927062451839447,-0.6917323470115662
188,success,0.48345744609832764,1.708686113357544,0.9493330121040344,-0.977978527545929,0.4658755660057068,-0.730707585811615
189,success,0.25785887241363525,1.8328793048858643,0.9411402940750122,-0.976329505443573,0.683281421661377,-0.8565497398376465
190,success,0.4009578824043274,1.7270424365997314,0.9074108600616455,-0.9624307751655579,0.5064529776573181,-0.7646116018295288
191,success,0.5227267742156982,1.688321590423584,0.9392101764678955,-0.9746091365814209,0.41648340225219727,-0.7137124538421631
192,success,0.32356196641921997,1.801464557647705,0.9379850625991821,-0.9750373959541321,0.6144230961799622,-0.8264272212982178
193,success,0.6584479808807373,1.587278962135315,0.910986065864563,-0.9627687931060791,0.2525380849838257,-0.6245101690292358
194,success,0.27204692363739014,1.8272480964660645,0.9468424916267395,-0.9779874086380005,0.6747955679893494,-0.849260687828064
195,success,0.33084309101104736,1.7999656200408936,0.941440999507904,-0.9761833548545837,0.6105979084968567,-0.823782205581665
196,success,0.5256562232971191,1.6853488683700562,0.953925609588623,-0.9794971346855164,0.4282693564891815,-0.7058517336845398
197,success,0.5033762454986572,1.6980983018875122,0.9517383575439453,-0.9787837266921997,0.4483621120452881,-0.7193145751953125
198,success,0.5299961566925049,1.6806950569152832,0.953946590423584,-0.9793920516967773,0.4239504337310791,-0.7013029456138611
199,success,0.2728797197341919,1.8292193412780762,0.9503929615020752,-0.9791752696037292,0.6775132417678833,-0.8500440120697021
200,early_collision,0.5412679314613342,1.701576828956604,0.9478334188461304,-0.9754337668418884,0.40656548738479614,-0.7261430621147156
201,early_collision,0.013346433639526367,1.912165641784668,0.88709956407547,-0.9527614712715149,0.9004459977149963,-0.9594042301177979
202,early_collision,0.5320061445236206,1.7073917388916016,0.9460782408714294,-0.9746200442314148,0.41407206654548645,-0.7327716946601868
203,early_collision,0.009872794151306152,1.9120596647262573,0.8884475231170654,-0.9536027312278748,0.8983203172683716,-0.9584569334983826
204,early_collision,0.519446611404419,1.7149834632873535,0.9450912475585938,-0.974236249923706,0.4256446659564972,-0.7407472133636475
205,early_collision,0.230699360370636,1.852414608001709,0.9467638731002808,-0.9767435789108276,0.7160645127296448,-0.8756710886955261
206,early_collision,0.11544448137283325,1.8931496143341064,0.9337830543518066,-0.971343994140625,0.8183385729789734,-0.9218056201934814
207,early_collision,0.10376495122909546,1.8965754508972168,0.9306734800338745,-0.9699414968490601,0.826908528804779,-0.9266340136528015
208,early_collision,0.12010085582733154,1.8918551206588745,0.9351694583892822,-0.9719776511192322,0.8150686025619507,-0.9198774695396423
209,early_collision,0.9069437384605408,1.4388477802276611,0.9125798940658569,-0.9641497135162354,0.00563617330044508,-0.47469809651374817
210,early_collision,0.5397206544876099,1.7022156715393066,0.9465460777282715,-0.9746426939964294,0.406825453042984,-0.727573037147522
211,early_collision,0.4952768087387085,1.728727102279663,0.941595733165741,-0.9726346731185913,0.44631892442703247,-0.756092369556427
212,early_collision,0.3295820951461792,1.8195159435272217,0.9389688372612,-0.9747333526611328,0.6093867421150208,-0.8447826504707336
213,early_collision,1.3513813018798828,0.972733736038208,0.9286970496177673,-0.968211829662323,-0.42268431186676025,-0.004521920345723629
214,early_collision,0.5457021594047546,1.6983379125595093,0.948478639125824,-0.9756346344947815,0.40277647972106934,-0.7227032780647278
215,early_collision,0.9043869972229004,1.441753625869751,0.9101305603981018,-0.9632035493850708,0.005743584595620632,-0.4785500466823578
216,early_collision,0.9332980513572693,1.4152597188949585,0.9139349460601807,-0.9646243453025818,-0.019363125786185265,-0.4506354033946991
217,early_collision,0.006524562835693359,1.9124054908752441,0.890761137008667,-0.9545592069625854,0.8972856998443604,-0.9578462243080139
218,early_collision,0.5298022031784058,1.7087738513946533,0.9464612603187561,-0.9748499989509583,0.41665902733802795,-0.7339239120483398
219,early_collision,0.33452796936035156,1.8175597190856934,0.9400297999382019,-0.9752374887466431,0.6055018305778503,-0.8423222303390503
220,early_collision,0.9412122368812561,1.4077110290527344,0.9128286242485046,-0.9641549587249756,-0.028383620083332062,-0.4435560703277588
221,early_collision,0.8430212140083313,1.475923776626587,0.9343194961547852,-0.9696089029312134,0.09129825979471207,-0.5063149333000183
222,early_collision,0.8435389399528503,1.4762310981750488,0.934334933757782,-0.969799280166626,0.09079600870609283,-0.5064317584037781
223,early_collision,0.9406338334083557,1.4075753688812256,0.914901852607727,-0.9649439454078674,-0.02573195844888687,-0.44263139367103577
224,early_collision,0.9326294660568237,1.4149377346038818,0.9151681065559387,-0.9650604724884033,-0.01746138371527195,-0.44987720251083374
225,early_collision,0.0969846248626709,1.8983430862426758,0.9295133948326111,-0.9692053198814392,0.8325287699699402,-0.9291377067565918
226,early_collision,0.9410881996154785,1.4070346355438232,0.9170584082603455,-0.9657602906227112,-0.02402978017926216,-0.4412742853164673
227,early_collision,1.364458441734314,0.9560769200325012,0.9272969961166382,-0.9675732851028442,-0.43716147541999817,0.011496365070343018
228,early_collision,1.3446400165557861,0.9827910661697388,0.9248443245887756,-0.9666889309883118,-0.4197956621646881,-0.016102151945233345
229,early_collision,0.32470542192459106,1.8213679790496826,0.938128650188446,-0.9743269085884094,0.613423228263855,-0.847041130065918
230,early_collision,0.320625364780426,1.8231724500656128,0.9374682903289795,-0.9740992188453674,0.6168429255485535,-0.8490732312202454
231,early_collision,0.51084965467453,1.719738245010376,0.9431003928184509,-0.973198413848877,0.4322507381439209,-0.746539831161499
232,early_collision,0.3319353461265564,1.8188468217849731,0.9396921992301941,-0.9751022458076477,0.6077568531036377,-0.8437445759773254
233,early_collision,0.2268262505531311,1.8537170886993408,0.9464582204818726,-0.9765182733535767,0.7196319699287415,-0.8771987557411194
234,early_collision,0.3117326498031616,1.8269832134246826,0.9360310435295105,-0.9735872149467468,0.6242983937263489,-0.853395938873291
235,early_collision,0.10401517152786255,1.8964818716049194,0.9305424690246582,-0.9699303507804871,0.8265272974967957,-0.9265515208244324
236,early_collision,0.09289908409118652,1.899256944656372,0.928053081035614,-0.9685299396514893,0.8351539969444275,-0.9307270646095276
237,early_collision,0.1034122109413147,1.8964157104492188,0.9312513470649719,-0.9699621200561523,0.8278391361236572,-0.9264536499977112
238,early_collision,0.10447406768798828,1.8965754508972168,0.9317856431007385,-0.9703116416931152,0.8273115754127502,-0.9262637495994568
239,early_collision,0.5154121518135071,1.7172505855560303,0.9440645575523376,-0.9736789464950562,0.42865240573883057,-0.7435716390609741
240,early_collision,0.01332777738571167,1.91221284866333,0.8872522115707397,-0.9527784585952759,0.9005799889564514,-0.959434449672699
241,early_collision,0.11645084619522095,1.8929126262664795,0.9343981146812439,-0.9715827107429504,0.817947268486023,-0.9213299751281738
242,early_collision,0.3250887989997864,1.8214833736419678,0.9385074973106384,-0.9746024012565613,0.613418698310852,-0.8468809723854065
243,early_collision,0.11112433671951294,1.8944655656814575,0.9335745573043823,-0.9710739850997925,0.8224502205848694,-0.923391580581665
244,early_collision,0.2163475751876831,1.8580424785614014,0.944796085357666,-0.9757607579231262,0.7284485101699829,-0.8822817206382751
245,early_collision,0.3419843912124634,1.8144245147705078,0.9415308833122253,-0.975847601890564,0.599546492099762,-0.8385769128799438
246,early_collision,1.3347207307815552,0.9965181946754456,0.9263858199119568,-0.9673948287963867,-0.408334881067276,-0.029123367741703987
247,early_collision,1.3380675315856934,0.9899538159370422,0.9292041659355164,-0.968475878238678,-0.4088633954524994,-0.02147795632481575
248,early_collision,0.11287915706634521,1.8943352699279785,0.9338420033454895,-0.9713670611381531,0.8209628462791443,-0.9229682087898254
249,early_collision,0.098716139793396,1.8979647159576416,0.9299606084823608,-0.9694460034370422,0.8312444686889648,-0.9285187721252441
