scene,pair,mirror_side,episode,step,obs_00,obs_01,obs_02,obs_03,obs_04,obs_05,obs_06,obs_07,obs_08,obs_09,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,residual_linear,residual_angular,cmd_linear,cmd_angular,gate_active,gate_switches_cumulative,residual_angular_sign_switches_cumulative,cmd_angular_sign_switches_cumulative,min_lidar,robot_x,robot_y,robot_yaw_deg,goal_distance,goal_relative_angle_deg,entered_040,terminal_reason
recovery_pair03_negative,3,negative,1,248,0.517595112323761,0.607345461845398,0.8525439500808716,1.0,1.0,1.0,1.0,0.23670311272144318,0.21881046891212463,1.0,0.8303562998771667,-0.9279272556304932,0.025176553055644035,0.4333445131778717,0.9012283682823181,0.14266666769981384,0.7845245003700256,-0.9086163640022278,0.1009925901889801,-0.2725849151611328,1,43,0,43,0.7658366560935974,2.1682955783676525,-0.3026322177014521,101.0,0.25251391141100693,30.8,1,running
recovery_pair03_negative,3,negative,1,249,0.5146104097366333,0.5930394530296326,0.8014969825744629,1.0,1.0,1.0,1.0,0.262403666973114,0.21963432431221008,1.0,0.7888040542602539,-0.9104586243629456,0.023493990302085876,0.5120428800582886,0.8589599132537842,0.1711111068725586,0.7854233384132385,-0.9094430208206177,0.09802348911762238,-0.2728329300880432,1,43,0,43,0.7137672901153564,2.1644958818973574,-0.2795144101975819,97.0,0.23308608922736218,37.89,1,running
recovery_pair03_negative,3,negative,1,250,0.5106622576713562,0.5789235234260559,0.7592624425888062,1.0,1.0,1.0,1.0,1.0,0.2039335072040558,1.0,0.7845245003700256,-0.9086163640022278,0.02168641798198223,0.6141474843025208,0.7891913056373596,0.21050000190734863,0.7913074493408203,-0.9212241768836975,0.09507972002029419,-0.27636727690696716,1,43,0,43,0.7137672901153564,2.162713543933619,-0.26319281764001073,95.0,0.22050334198812763,42.55,1,running
recovery_pair03_negative,3,negative,1,251,0.5130739808082581,0.5585967898368835,0.710202157497406,1.0,1.0,1.0,1.0,1.0,0.208043172955513,0.2477283924818039,0.7854233384132385,-0.9094430208206177,0.02051571011543274,0.6762333512306213,0.7366874814033508,0.2363888919353485,0.8182148337364197,-0.9268200397491455,0.09432797133922577,-0.27804601192474365,1,43,0,43,0.7281510829925537,2.161585746032103,-0.2437194150238772,92.0,0.20697658892818327,49.32,1,running
recovery_pair03_negative,3,negative,1,252,0.5132690072059631,0.549265444278717,0.6812610626220703,1.0,1.0,1.0,1.0,1.0,0.21331752836704254,0.22119995951652527,0.7913074493408203,-0.9212241768836975,0.019257182255387306,0.7583619356155396,0.651833713054657,0.27399998903274536,0.8281798958778381,-0.9302670359611511,0.09257176518440247,-0.2790801227092743,1,43,0,43,0.7459388375282288,2.161635022795803,-0.22159157138112504,88.0,0.19396071159235764,58.44,1,success
recovery_pair03_negative,3,negative,2,245,0.5185782313346863,0.6021347045898438,0.8493914008140564,1.0,1.0,1.0,1.0,0.23604974150657654,1.0,1.0,0.7528722286224365,-0.8950644135475159,0.03801348805427551,0.2554457485675812,0.966823399066925,0.08222222328186035,0.8069114685058594,-0.9179823994636536,0.08476162701845169,0.20664697885513306,0,40,0,40,0.8149321675300598,2.1932100795415037,-0.4590173799211454,106.0,0.39510358867268836,13.28,1,running
recovery_pair03_negative,3,negative,2,246,0.5219911932945251,0.6268829107284546,0.9053866267204285,1.0,1.0,1.0,1.0,0.2328377664089203,1.0,1.0,0.7583485245704651,-0.8973699808120728,0.03676058351993561,0.22971001267433167,0.9732590913772583,0.07377777993679047,0.812686562538147,-0.9204587936401367,0.08251726627349854,0.18542377650737762,0,40,0,40,0.8020038604736328,2.1875437756016103,-0.44099534623049924,109.0,0.3766323751406009,10.86,1,running
recovery_pair03_negative,3,negative,2,247,0.520585834980011,0.6412916779518127,0.9659601449966431,1.0,1.0,1.0,1.0,0.22914396226406097,1.0,1.0,0.8069114685058594,-0.9179823994636536,0.035042017698287964,0.18840986490249634,0.9820904731750488,0.060333333909511566,0.8173999786376953,-0.9222072958946228,0.07943873107433319,0.15163420140743256,0,40,0,40,0.7572922110557556,2.1831402890931675,-0.4285541029950725,110.0,0.3636583036383119,10.24,1,running
recovery_pair03_negative,3,negative,2,248,0.5357608199119568,0.6624251008033752,1.0,1.0,1.0,1.0,1.0,0.21636919677257538,1.0,1.0,0.812686562538147,-0.9204587936401367,0.033834900707006454,0.17777179181575775,0.9840717315673828,0.0568888895213604,0.8234134912490845,-0.9247021079063416,0.11844706535339355,-0.2774106562137604,1,41,0,41,0.7572922110557556,2.1759286703152636,-0.4089811506228347,109.0,0.34313592467777826,11.84,1,running
recovery_pair03_negative,3,negative,2,249,0.532832145690918,0.6419979333877563,0.9740868806838989,1.0,1.0,1.0,1.0,0.22525227069854736,1.0,1.0,0.8173999786376953,-0.9222072958946228,0.03192548453807831,0.2051793783903122,0.9787243604660034,0.06577777862548828,0.821222722530365,-0.923833966255188,0.11491712927818298,-0.2771502137184143,1,41,0,41,0.7747771739959717,2.167705337015968,-0.38267965985045926,106.0,0.3164035065489271,16.01,1,running
recovery_pair03_negative,3,negative,2,250,0.5259978771209717,0.6268630623817444,0.8937932252883911,1.0,1.0,1.0,1.0,0.22136490046977997,0.2474224865436554,1.0,0.8234134912490845,-0.9247021079063416,0.02943829819560051,0.27580511569976807,0.9612135887145996,0.0889444425702095,0.7759540677070618,-0.9045866131782532,0.10819828510284424,-0.27137598395347595,1,41,0,41,0.7747771739959717,2.163113613551651,-0.36461235553472454,103.0,0.29870316436504013,20.1,1,running
recovery_pair03_negative,3,negative,2,251,0.5211337208747864,0.6024130582809448,0.8353184461593628,1.0,1.0,1.0,1.0,0.2330239713191986,0.22352269291877747,1.0,0.821222722530365,-0.923833966255188,0.027791449800133705,0.3436596989631653,0.9390942454338074,0.11166666448116302,0.7720682621002197,-0.9029878973960876,0.10505394637584686,-0.27089637517929077,1,41,0,41,0.7504293322563171,2.158258895770359,-0.33993657466312927,99.0,0.2755409519730574,26.05,1,running
recovery_pair03_negative,3,negative,2,252,0.5201548933982849,0.59136563539505,0.7881932258605957,1.0,1.0,1.0,1.0,0.2531470060348511,0.21440838277339935,1.0,0.7759540677070618,-0.9045866131782532,0.02563643269240856,0.43915534019470215,0.8984111547470093,0.14472222328186035,0.7745071053504944,-0.9046013355255127,0.10131551325321198,-0.2713804244995117,1,41,0,41,0.7293646335601807,2.15582438132125,-0.3225769134082835,97.0,0.26005436410326854,29.81,1,running
recovery_pair03_negative,3,negative,2,253,0.513680100440979,0.5731021165847778,0.7374753355979919,1.0,1.0,1.0,1.0,1.0,0.20838989317417145,1.0,0.7720682621002197,-0.9029878973960876,0.024195553734898567,0.49712541699409485,0.867678701877594,0.1656111180782318,0.7729704976081848,-0.9142612814903259,0.09865759313106537,-0.2742784023284912,1,41,0,41,0.7288284301757812,2.154010546867887,-0.3025773814896353,94.0,0.2431840433708325,35.29,1,running
recovery_pair03_negative,3,negative,2,254,0.5145655870437622,0.5575169324874878,0.7060879468917847,1.0,1.0,1.0,1.0,1.0,0.2082366943359375,0.26950961351394653,0.7745071053504944,-0.9046013355255127,0.022625932469964027,0.5777151584625244,0.8162384033203125,0.1960555613040924,0.8043012619018555,-0.9215554594993591,0.09741240739822388,-0.27646663784980774,1,41,0,41,0.7288284301757812,2.153220259445686,-0.27930150525888287,90.0,0.225114206784336,42.89,1,running
recovery_pair03_negative,3,negative,2,255,0.5114061832427979,0.5446694493293762,0.6724608540534973,1.0,1.0,1.0,1.0,1.0,0.2110954225063324,0.22822117805480957,0.7729704976081848,-0.9142612814903259,0.02094470150768757,0.6805930137634277,0.7326617240905762,0.23827777802944183,0.8151596784591675,-0.9253787994384766,0.09494368731975555,-0.27761363983154297,1,41,0,41,0.7388339638710022,2.153548730730648,-0.2629135024203948,87.0,0.21363563456563472,48.95,1,running
recovery_pair03_negative,3,negative,2,256,0.5151147842407227,0.5393282175064087,0.6476864218711853,0.9450058341026306,1.0,1.0,1.0,1.0,0.2198772430419922,0.21329668164253235,0.8043012619018555,-0.9215554594993591,0.019876737147569656,0.7541368007659912,0.6567173600196838,0.27194443345069885,0.8201138377189636,-0.9270148873329163,0.09327830374240875,-0.2781044840812683,1,41,0,41,0.7114823460578918,2.1552614301812976,-0.24059716176087212,84.0,0.2000938234871021,56.89,1,running
recovery_pair03_negative,3,negative,2,257,0.5178124308586121,0.5292649269104004,0.6161279082298279,0.8774670362472534,1.0,1.0,1.0,1.0,0.24346567690372467,0.20328067243099213,0.8151596784591675,-0.9253787994384766,0.018616808578372,0.8376234173774719,0.5462481379508972,0.316055566072464,0.8260549306869507,-0.9289007782936096,0.09131838381290436,-0.2786702513694763,1,41,0,41,0.7073232531547546,2.1573434177173434,-0.22507296801781365,81.0,0.1923810238339536,63.87,1,success
recovery_pair03_negative,3,negative,3,247,0.4992493689060211,0.5460231900215149,0.7034574747085571,1.0,1.0,1.0,1.0,0.2692282795906067,0.23844313621520996,1.0,0.7463001012802124,-0.9039163589477539,0.037221383303403854,0.43240052461624146,0.901681661605835,0.14233332872390747,0.7575381994247437,-0.8972780108451843,0.08334271609783173,0.357722669839859,0,44,0,44,0.8345509767532349,2.2019153795697237,-0.4426218676165322,99.0,0.38537546165037345,22.6,1,running
recovery_pair03_negative,3,negative,3,248,0.5050578117370605,0.5669370889663696,0.7625284790992737,1.0,1.0,1.0,1.0,0.2510380446910858,0.2414828985929489,1.0,0.7581967115402222,-0.9083133339881897,0.03585546836256981,0.3842953145503998,0.9232102036476135,0.12555555999279022,0.7621381878852844,-0.8990978002548218,0.08089590817689896,0.31555554270744324,0,44,0,44,0.845190167427063,2.19904216285637,-0.4271167506895983,102.0,0.37070699979294175,20.47,1,running
recovery_pair03_negative,3,negative,3,249,0.5134326219558716,0.5976253747940063,0.8192901611328125,1.0,1.0,1.0,1.0,0.2465604543685913,0.2504819929599762,1.0,0.7575381994247437,-0.8972780108451843,0.03449070826172829,0.3497169017791748,0.9368554353713989,0.11372222006320953,0.7685604691505432,-0.9020724892616272,0.07845116406679153,0.28581511974334717,0,44,0,44,0.8115701675415039,2.195377123840327,-0.41242673476240965,106.0,0.356378481826325,17.25,1,running
recovery_pair03_negative,3,negative,3,250,0.5198215246200562,0.6207513213157654,0.8966199159622192,1.0,1.0,1.0,1.0,0.2318771928548813,0.2756829857826233,1.0,0.7621381878852844,-0.8990978002548218,0.0331575870513916,0.29654157161712646,0.9550199508666992,0.09583333134651184,0.7760676145553589,-0.905231237411499,0.07606308162212372,0.24085544049739838,0,44,0,44,0.7908423542976379,2.190174388714152,-0.39602490599257073,109.0,0.33984056823776126,15.03,1,running
recovery_pair03_negative,3,negative,3,251,0.5259119868278503,0.6490527391433716,0.9727715849876404,1.0,1.0,1.0,1.0,0.22595496475696564,1.0,1.0,0.7685604691505432,-0.9020724892616272,0.03184221312403679,0.25747010111808777,0.9662862420082092,0.0828888863325119,0.8234206438064575,-0.9250905513763428,0.11447779834270477,-0.27752718329429626,1,45,0,45,0.7908423542976379,2.1851805542556613,-0.3822705122708398,110.0,0.3256663223826814,14.65,1,running
recovery_pair03_negative,3,negative,3,252,0.534284234046936,0.6468662023544312,0.9852337837219238,1.0,1.0,1.0,1.0,0.22805669903755188,1.0,1.0,0.7760676145553589,-0.905231237411499,0.030300121754407883,0.2529137432575226,0.9674888253211975,0.08138889074325562,0.8250161409378052,-0.9257822632789612,0.11219519376754761,-0.2777346968650818,1,45,0,45,0.7906380891799927,2.1780306006766934,-0.3604306770049249,106.0,0.3037056246843773,19.89,1,running
recovery_pair03_negative,3,negative,3,253,0.5261946320533752,0.6224409341812134,0.9002018570899963,1.0,1.0,1.0,1.0,0.22589659690856934,0.24549414217472076,1.0,0.8234206438064575,-0.9250905513763428,0.02825687825679779,0.34021544456481934,0.9403474926948547,0.11050000041723251,0.7830207943916321,-0.907926619052887,0.10643531382083893,-0.27237799763679504,1,45,0,45,0.7857874035835266,2.1723531843720782,-0.3391230954862936,103.0,0.2832247246679404,24.48,1,running
recovery_pair03_negative,3,negative,3,254,0.5218657851219177,0.6032509207725525,0.8389464616775513,1.0,1.0,1.0,1.0,0.23386657238006592,0.22451068460941315,1.0,0.8250161409378052,-0.9257822632789612,0.026351334527134895,0.41437557339668274,0.9101059436798096,0.13600000739097595,0.7812567353248596,-0.907140851020813,0.10293363034725189,-0.2721422612667084,1,45,0,45,0.7489740252494812,2.16805021455588,-0.31856068148228156,100.0,0.26444599485871156,29.46,1,running
recovery_pair03_negative,3,negative,3,255,0.5108878016471863,0.5844388008117676,0.785575270652771,1.0,1.0,1.0,1.0,0.2645041346549988,0.21399258077144623,1.0,0.7830207943916321,-0.907926619052887,0.024604156613349915,0.49181580543518066,0.8706992864608765,0.16366666555404663,0.7790038585662842,-0.9066550135612488,0.09969119727611542,-0.27199652791023254,1,45,0,45,0.73679518699646,2.164466986117668,-0.2948442106986071,97.0,0.24416727210116998,35.34,1,running
recovery_pair03_negative,3,negative,3,256,0.5104507803916931,0.5719967484474182,0.7411856055259705,1.0,1.0,1.0,1.0,1.0,0.2105129063129425,1.0,0.7812567353248596,-0.907140851020813,0.022717418149113655,0.578427255153656,0.8157339692115784,0.19633333384990692,0.7841225266456604,-0.9184834957122803,0.09656734019517899,-0.27554506063461304,1,45,0,45,0.7336674332618713,2.16286875757544,-0.2783401695375795,94.0,0.23110607888613546,40.81,1,running
recovery_pair03_negative,3,negative,3,257,0.5089571475982666,0.5603781938552856,0.706500232219696,1.0,1.0,1.0,1.0,1.0,0.20961926877498627,0.25891488790512085,0.7790038585662842,-0.9066550135612488,0.021502193063497543,0.6535527110099792,0.7568809986114502,0.22672222554683685,0.8141314387321472,-0.9253168106079102,0.09589091688394547,-0.27759504318237305,1,45,0,45,0.7336674332618713,2.161969391313366,-0.25863460158147683,91.0,0.21689680015007523,47.31,1,running
recovery_pair03_negative,3,negative,3,258,0.508372962474823,0.541573703289032,0.6729360818862915,1.0,1.0,1.0,1.0,1.0,0.21636424958705902,0.2298901081085205,0.7841225266456604,-0.9184834957122803,0.02018015831708908,0.7350329160690308,0.6780313849449158,0.2628333270549774,0.8225693106651306,-0.9281522035598755,0.09394460171461105,-0.27844566106796265,1,45,0,45,0.7429707050323486,2.1621852406105115,-0.23937058137554015,88.0,0.2047616807807975,54.38,1,running
recovery_pair03_negative,3,negative,3,259,0.513516366481781,0.5403856039047241,0.6372137665748596,0.949081540107727,1.0,1.0,1.0,1.0,0.22495734691619873,0.2122773379087448,0.8141314387321472,-0.9253168106079102,0.019051097333431244,0.8128975033760071,0.582406759262085,0.30211111903190613,0.829063355922699,-0.9302316904067993,0.09224678575992584,-0.2790695130825043,1,45,0,45,0.7173377275466919,2.163419481934225,-0.2206104577723105,85.0,0.19491379672892323,61.97,1,success
recovery_pair04_positive,4,positive,1,208,0.7173628211021423,0.571281909942627,0.5219528079032898,0.5468022227287292,0.6619395017623901,0.9758321642875671,1.0,1.0,1.0,1.0,0.8996180891990662,-0.9588367342948914,0.03776488080620766,0.8768945932388306,0.48068270087242126,0.3403888940811157,0.8532782196998596,-0.9424270987510681,0.08431629836559296,0.6000000238418579,0,34,0,33,0.8162505626678467,2.1369560629405515,-0.24624887850276875,54.0,0.3978241826237998,56.14,1,running
recovery_pair04_positive,4,positive,1,209,0.6377857327461243,0.5443277955055237,0.5203976035118103,0.5732179880142212,0.7354108095169067,1.0,1.0,1.0,1.0,0.23321445286273956,0.8837050795555115,-0.9529966115951538,0.0370137020945549,0.8304014801979065,0.5571655035018921,0.3118889033794403,0.8522356748580933,-0.9391835331916809,0.08297069370746613,0.6000000238418579,0,34,0,33,0.7755044102668762,2.1451946411505243,-0.2331566385396672,61.0,0.38856136428288035,50.94,1,running
recovery_pair04_positive,4,positive,1,210,0.5932666063308716,0.5247396230697632,0.5358468890190125,0.6054133176803589,0.8315843343734741,1.0,1.0,1.0,1.0,0.22157268226146698,0.8532782196998596,-0.9424270987510681,0.036151885986328125,0.7764865159988403,0.630133867263794,0.28299999237060547,0.8374702334403992,-0.9338032603263855,0.12330040335655212,-0.2801409959793091,1,35,0,34,0.7614677548408508,2.1540309454809012,-0.21577848794199758,63.0,0.3760310029287508,51.18,1,running
recovery_pair04_positive,4,positive,1,211,0.5788037180900574,0.5183762907981873,0.5321900844573975,0.6166400909423828,0.8531203866004944,1.0,1.0,1.0,1.0,0.2175622135400772,0.8522356748580933,-0.9391835331916809,0.034986063838005066,0.7791191935539246,0.6268758177757263,0.28433331847190857,0.8351255059242249,-0.9328269362449646,0.12109477818012238,-0.2798480987548828,1,35,0,34,0.7614677548408508,2.1660650460381428,-0.19407899471605988,59.0,0.36171097630844906,58.33,1,running
recovery_pair04_positive,4,positive,1,212,0.5970934629440308,0.5241363644599915,0.5185060501098633,0.593320369720459,0.787925660610199,1.0,1.0,1.0,1.0,0.23319263756275177,0.8374702334403992,-0.9338032603263855,0.03365371748805046,0.8510861396789551,0.5250260829925537,0.324055552482605,0.8469350934028625,-0.9370710253715515,0.11929859220981598,-0.28112131357192993,1,35,0,34,0.8161742091178894,2.1791085354093145,-0.17341798562348423,56.0,0.3499795672339649,64.78,1,running
recovery_pair04_positive,4,positive,1,213,0.614850640296936,0.528091311454773,0.5148512125015259,0.5649967193603516,0.7343007326126099,1.0,1.0,1.0,1.0,0.25972622632980347,0.8351255059242249,-0.9328269362449646,0.03256222978234291,0.9046783447265625,0.4260950982570648,0.35988888144493103,0.8565464019775391,-0.9404785633087158,0.11782391369342804,-0.28214359283447266,1,35,0,34,0.9090417623519897,2.1930482832716462,-0.15382188153953189,53.0,0.34098876140178036,71.48,1,running
recovery_pair04_positive,4,positive,1,214,0.6381005048751831,0.5332139730453491,0.5071043372154236,0.5528838038444519,0.6958855390548706,1.0,1.0,1.0,1.0,1.0,0.8469350934028625,-0.9370710253715515,0.031725719571113586,0.9482128620147705,0.3176356554031372,0.39711111783981323,0.849183201789856,-0.9400718808174133,0.0424591600894928,-0.28202158212661743,1,35,0,34,1.7748651504516602,2.2028470994676033,-0.14120537677456962,51.0,0.336480810023036,76.07,1,running
recovery_pair04_positive,4,positive,1,215,0.6480633616447449,0.5332834124565125,0.5073668360710144,0.5385701060295105,0.6695537567138672,1.0,1.0,1.0,1.0,1.0,0.8565464019775391,-0.9404785633087158,0.03130629286170006,0.9705905914306641,0.24073627591133118,0.4226111173629761,0.8558772206306458,-0.9420893788337708,0.04279386252164841,-0.28262683749198914,1,35,0,34,1.775783896446228,2.2087378859860642,-0.13426537991972673,48.0,0.3346129008443817,80.6,1,running
recovery_pair04_positive,4,positive,1,216,0.6766802072525024,0.5443204641342163,0.5076011419296265,0.5311636328697205,0.6331267952919006,0.951985776424408,1.0,1.0,1.0,1.0,0.849183201789856,-0.9400718808174133,0.03113250434398651,0.9865721464157104,0.1633259654045105,0.44777777791023254,0.8680047392845154,-0.9460678696632385,0.0,0.6000000238418579,0,36,0,35,1.7538877725601196,2.211460623284954,-0.13131266598580832,50.0,0.3340272395675966,79.28,1,running
recovery_pair04_positive,4,positive,1,217,0.6489233374595642,0.531343936920166,0.5011107921600342,0.5347264409065247,0.6648010611534119,1.0,1.0,1.0,1.0,1.0,0.8558772206306458,-0.9420893788337708,0.031078016385436058,0.9825479388237,0.18600960075855255,0.4404444396495819,0.8590198755264282,-0.9429351687431335,0.0,0.6000000238418579,0,36,0,35,1.7538877725601196,2.210806375208442,-0.13224901661690192,57.0,0.33433969415376374,72.09,1,running
recovery_pair04_positive,4,positive,1,218,0.5995791554450989,0.5163662433624268,0.5062763690948486,0.557412326335907,0.7392741441726685,1.0,1.0,1.0,1.0,1.0,0.8680047392845154,-0.9460678696632385,0.031107086688280106,0.9515407681465149,0.3075226843357086,0.40049999952316284,0.8435989022254944,-0.9377843737602234,0.0,0.6000000238418579,0,36,0,35,0.8434035778045654,2.2102757226061063,-0.13324741419126238,64.0,0.33478166198359655,64.91,1,running
recovery_pair04_positive,4,positive,1,219,0.5537688136100769,0.5042053461074829,0.5158268809318542,0.605866014957428,0.8551865220069885,1.0,1.0,1.0,1.0,0.24097244441509247,0.8590198755264282,-0.9429351687431335,0.03114820457994938,0.9056428074836731,0.42404136061668396,0.36061111092567444,0.8483341336250305,-0.9371024966239929,0.07246360927820206,0.6000000238418579,0,36,0,35,0.7938628196716309,2.2127459801288443,-0.12713022305852323,70.0,0.331623333607971,59.91,1,running
recovery_pair04_positive,4,positive,1,220,0.5413100123405457,0.5024331212043762,0.5320095419883728,0.6497802734375,0.9916578531265259,1.0,1.0,1.0,1.0,0.22681795060634613,0.8435989022254944,-0.9377843737602234,0.030854351818561554,0.8652389645576477,0.501359760761261,0.33283331990242004,0.8390405774116516,-0.9341692328453064,0.11388925462961197,-0.28025078773498535,1,37,0,36,0.7870321273803711,2.2185933125820596,-0.10991026278296825,71.0,0.3225393758613974,61.67,1,running
recovery_pair04_positive,4,positive,1,221,0.52393639087677,0.49422937631607056,0.5351460576057434,0.6589535474777222,1.0,1.0,1.0,1.0,1.0,0.22486631572246552,0.8483341336250305,-0.9371024966239929,0.030009182170033455,0.8802289962768555,0.47454917430877686,0.3426111042499542,0.8394947052001953,-0.9341354966163635,0.11239796876907349,-0.28024065494537354,1,37,0,36,0.7870321273803711,2.2268860701139728,-0.08830822498920446,67.0,0.3129631442454562,69.47,1,running
recovery_pair04_positive,4,positive,1,222,0.5323279500007629,0.49653419852256775,0.5196026563644409,0.6216440796852112,0.9166759848594666,1.0,1.0,1.0,1.0,0.23656581342220306,0.8390405774116516,-0.9341692328453064,0.02911820448935032,0.936488687992096,0.350697785615921,0.3859444558620453,0.8500068783760071,-0.9375362396240234,0.11132752895355225,-0.2812608778476715,1,37,0,36,0.8279803395271301,2.236210805843374,-0.0675518168351319,64.0,0.30618012360514174,76.49,1,running
recovery_pair04_positive,4,positive,1,223,0.5467789769172668,0.49471211433410645,0.508232057094574,0.6017951369285583,0.842254638671875,1.0,1.0,1.0,1.0,0.2578691840171814,0.8394947052001953,-0.9341354966163635,0.028487110510468483,0.9723291397094727,0.23361507058143616,0.4249444305896759,0.8599624633789062,-0.9407917261123657,0.04299812391400337,-0.28223752975463867,1,37,0,36,0.9025421142578125,2.244111894530125,-0.051735120851854006,63.0,0.30270286487815234,80.75,1,running
recovery_pair04_positive,4,positive,1,224,0.5485252141952515,0.49441447854042053,0.5045672059059143,0.5820956230163574,0.8283233642578125,1.0,1.0,1.0,1.0,0.27283570170402527,0.8500068783760071,-0.9375362396240234,0.028163578361272812,0.9869963526725769,0.16074256598949432,0.4486111104488373,0.8636624217033386,-0.9418683052062988,0.04318312183022499,-0.2825604975223541,1,37,0,36,0.9549249410629272,2.2496193871776358,-0.040755291792301904,63.0,0.3008956342119356,83.06,1,running
recovery_pair04_positive,4,positive,1,225,0.5518354177474976,0.4883222281932831,0.4976833462715149,0.586760938167572,0.8129393458366394,1.0,1.0,1.0,1.0,1.0,0.8599624633789062,-0.9407917261123657,0.02799544855952263,0.9926732182502747,0.12082988768815994,0.4614444375038147,0.8480059504508972,-0.9383488893508911,0.0424002967774868,-0.28150469064712524,1,37,0,36,1.7091277837753296,2.2540152559314994,-0.032628869490497266,60.0,0.30014570660862305,87.81,1,running
recovery_pair04_positive,4,positive,1,226,0.5635215640068054,0.49280110001564026,0.49716028571128845,0.5634594559669495,0.7573123574256897,1.0,1.0,1.0,1.0,1.0,0.8636624217033386,-0.9418683052062988,0.027925660833716393,0.9992696046829224,0.03821340575814247,0.48783332109451294,0.8550218939781189,-0.9403663277626038,0.042751096189022064,-0.28210991621017456,1,37,0,36,1.7248038053512573,2.258760226955952,-0.024968056902747837,56.0,0.3002157839467558,93.53,1,running
recovery_pair04_positive,4,positive,1,227,0.5865788459777832,0.5051366090774536,0.49295374751091003,0.544721245765686,0.707746148109436,1.0,1.0,1.0,1.0,1.0,0.8480059504508972,-0.9383488893508911,0.02793218567967415,0.9981027245521545,-0.061571154743433,0.519611120223999,0.8636981248855591,-0.9430786967277527,0.0,0.6000000238418579,0,38,0,37,1.7137935161590576,2.260942377804727,-0.021763402471005066,59.0,0.30049658023322373,91.27,1,running
recovery_pair04_positive,4,positive,1,228,0.5678063035011292,0.49770861864089966,0.4896552860736847,0.5599279999732971,0.7422173619270325,1.0,1.0,1.0,1.0,1.0,0.8550218939781189,-0.9403663277626038,0.02795831672847271,0.9997543692588806,-0.022163866087794304,0.5070555806159973,0.8590219616889954,-0.9415050148963928,0.0,0.6000000238418579,0,38,0,37,0.9548300504684448,2.2604661650360507,-0.02272916780230895,66.0,0.3005639112332064,84.06,1,running
recovery_pair04_positive,4,positive,1,229,0.5397806763648987,0.4917249381542206,0.5066235065460205,0.5961249470710754,0.8604194521903992,1.0,1.0,1.0,1.0,0.27280858159065247,0.8636981248855591,-0.9430786967277527,0.027964573353528976,0.9946308135986328,0.10348694771528244,0.46700000762939453,0.8666903972625732,-0.942776083946228,0.0,0.6000000238418579,0,38,0,37,0.8311408162117004,2.2601015781476326,-0.023761469369830694,73.0,0.30076502694959184,76.86,1,running
recovery_pair04_positive,4,positive,1,230,0.5074111819267273,0.48114535212516785,0.5268760323524475,0.6636837720870972,1.0,1.0,1.0,1.0,1.0,0.23746880888938904,0.8590219616889954,-0.9415050148963928,0.02798328548669815,0.9738174676895142,0.2273312211036682,0.4269999861717224,0.856715738773346,-0.9396041035652161,0.0,0.6000000238418579,0,38,0,37,0.8089857697486877,2.25985963737093,-0.02484487733678115,80.0,0.3011016539217685,69.66,1,running
recovery_pair04_positive,4,positive,1,231,0.4977494180202484,0.4898456633090973,0.559415876865387,0.7480615377426147,1.0,1.0,1.0,1.0,1.0,0.23113879561424255,0.8666903972625732,-0.942776083946228,0.02801460027694702,0.9376465082168579,0.3475903272628784,0.3869999945163727,0.8562248945236206,-0.9399750232696533,0.06685027480125427,0.6000000238418579,0,38,0,37,0.8089857697486877,2.2605705968293313,-0.017843870322565607,86.0,0.29824735263189067,64.89,1,running
recovery_pair04_positive,4,positive,1,232,0.4818550944328308,0.5013759136199951,0.6004799008369446,0.8769973516464233,1.0,1.0,1.0,1.0,0.2712728977203369,0.2375437319278717,0.856715738773346,-0.9396041035652161,0.027749035507440567,0.905494749546051,0.42435747385025024,0.3605000078678131,0.8322280645370483,-0.9307057857513428,0.06637455523014069,0.6000000238418579,0,38,0,37,0.8314030766487122,2.2606256429183578,-0.005627828079669821,93.0,0.29254789790617636,59.98,1,running
recovery_pair04_positive,4,positive,1,233,0.4813403785228729,0.5281609892845154,0.662964940071106,1.0,1.0,1.0,1.0,1.0,0.23836104571819305,0.25931474566459656,0.8562248945236206,-0.9399750232696533,0.027218759059906006,0.8658508062362671,0.500302255153656,0.3332222104072571,0.8396090269088745,-0.9341434240341187,0.06542465090751648,0.6000000238418579,0,38,0,37,0.8129569888114929,2.2592634773203075,0.006117112281713617,100.0,0.28616879179097926,54.96,1,running
recovery_pair04_positive,4,positive,1,234,0.48786643147468567,0.5562442541122437,0.7497178912162781,1.0,1.0,1.0,1.0,1.0,0.2322734296321869,1.0,0.8322280645370483,-0.9307057857513428,0.0266252513974905,0.8187513947486877,0.5741481781005859,0.30533334612846375,0.8192184567451477,-0.9307703375816345,0.06436146795749664,0.6000000238418579,0,38,0,37,0.8129569888114929,2.2565483891788953,0.01755283185694642,107.0,0.279020107261483,49.85,1,running
recovery_pair04_positive,4,positive,1,235,0.49860191345214844,0.6031510233879089,0.8796212077140808,1.0,1.0,1.0,1.0,0.29072219133377075,0.23564627766609192,1.0,0.8396090269088745,-0.9341434240341187,0.025960134342312813,0.7643589973449707,0.6447908878326416,0.27694445848464966,0.8286444544792175,-0.9276496767997742,0.06317001581192017,0.6000000238418579,0,38,0,37,0.8247619867324829,2.2525500006368926,0.028423499148906236,114.0,0.27120046021616884,44.63,1,running
