scene,pair,mirror_side,episode,step,residual_linear,residual_angular,cmd_linear,cmd_angular,gate_active,min_lidar,robot_x,robot_y,robot_yaw_deg,obs_00,obs_01,obs_02,obs_03,obs_04,obs_05,obs_06,obs_07,obs_08,obs_09,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15
mirror_pair05_negative,5,negative,1,10,0.9328700304031372,-0.971555769443512,0.13664349913597107,-0.29146674275398254,1,0.31905224919319153,0.2319478648620802,-0.11060429298016228,319.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10260207951068878,0.0968066081404686,1.0,1.0,0.9475009441375732,-0.9754081964492798,0.1664973944425583,0.6160739660263062,0.7876883149147034,0.2112777829170227
mirror_pair05_negative,5,negative,1,11,0.9176855087280273,-0.9661069512367249,0.13588428497314453,-0.28983208537101746,1,0.30372998118400574,0.2522953448204534,-0.1294958594766242,315.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09654359519481659,0.09115778654813766,0.11238288879394531,1.0,0.9492345452308655,-0.9761276841163635,0.1645093709230423,0.6639261841773987,0.7477980852127075,0.23111110925674438
mirror_pair05_negative,5,negative,1,12,0.9204806089401245,-0.9671049118041992,0.13602402806282043,-0.29013147950172424,1,0.26930466294288635,0.2712783516762826,-0.14939689472162468,312.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09313642978668213,0.08677999675273895,0.094464011490345,1.0,0.9328700304031372,-0.971555769443512,0.16264459490776062,0.7221225500106812,0.6917651891708374,0.25683334469795227
mirror_pair05_negative,5,negative,1,13,0.922417402267456,-0.9677435159683228,0.13612087070941925,-0.29032307863235474,1,0.25296178460121155,0.2891439994812464,-0.17044283159114673,309.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10246503353118896,0.07694418728351593,0.08114193379878998,1.0,0.9176855087280273,-0.9661069512367249,0.16092966496944427,0.7649214267730713,0.6441236138343811,0.277222216129303
mirror_pair05_negative,5,negative,1,14,0.9334898591041565,-0.9700866937637329,0.13667449355125427,-0.2910260260105133,1,0.25296178460121155,0.3059166508887013,-0.19268588221606248,305.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11935365200042725,0.07227479666471481,0.08203257620334625,0.09291576594114304,0.9204806089401245,-0.9671049118041992,0.1593461036682129,0.8052043914794922,0.5929973721504211,0.29794445633888245
mirror_pair05_negative,5,negative,1,15,0.9256052374839783,-0.9659920930862427,0.13628026843070984,-0.2897976338863373,1,0.2208598554134369,0.3213817019069887,-0.21589902849563877,302.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07548948377370834,0.07532169669866562,0.07936763018369675,0.922417402267456,-0.9677435159683228,0.15789653360843658,0.8517269492149353,0.5239859223365784,0.324444442987442
mirror_pair05_negative,5,negative,1,16,0.9279991388320923,-0.9669150114059448,0.13639995455741882,-0.29007452726364136,1,0.2205864042043686,0.33531724016733944,-0.2396366369852392,299.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08265089988708496,0.06310281902551651,0.07394558191299438,0.9334898591041565,-0.9700866937637329,0.15660443902015686,0.8847437500953674,0.4660778343677521,0.34566667675971985
mirror_pair05_negative,5,negative,1,17,0.9304608702659607,-0.9678831696510315,0.1365230530500412,-0.29036495089530945,1,0.21760831773281097,0.34794279552453705,-0.26435673828104556,295.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09464520215988159,0.06357689201831818,0.06302468478679657,0.9256052374839783,-0.9659920930862427,0.15549100935459137,0.9140416979789734,0.4056202471256256,0.3670555651187897
mirror_pair05_negative,5,negative,1,18,0.9331928491592407,-0.972093403339386,0.046659644693136215,-0.29162803292274475,1,0.21760831773281097,0.35505844347222715,-0.2803351141664905,292.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06975966691970825,0.06217380613088608,0.9279991388320923,-0.9669150114059448,0.1545427143573761,0.9452910423278809,0.32622817158699036,0.394222229719162
mirror_pair05_negative,5,negative,1,19,0.9352197051048279,-0.9727470278739929,0.04676098749041557,-0.2918241322040558,1,0.2254199981689453,0.3584652473936715,-0.2896698998771478,288.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07444500178098679,0.06603240966796875,0.9304608702659607,-0.9678831696510315,0.15404632687568665,0.9637702703475952,0.2667337954044342,0.41405555605888367
mirror_pair05_negative,5,negative,1,20,0.9375928640365601,-0.9734890460968018,0.04687964543700218,-0.2920467257499695,1,0.21876798570156097,0.36127943612410995,-0.29903960605906543,285.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07667143642902374,0.06440571695566177,0.9331928491592407,-0.972093403339386,0.15383286774158478,0.9811917543411255,0.19303573668003082,0.43816667795181274
mirror_pair05_negative,5,negative,2,1,0.8985146284103394,-0.9583804607391357,0.1349257379770279,-0.2875141501426697,1,0.5400767922401428,0.0051782268553184655,-0.0007572783763921008,352.0,1.0,1.0,1.0,1.0,0.1784292310476303,0.15430764853954315,1.0,1.0,1.0,1.0,0.0,0.0,0.18628530204296112,0.1109485849738121,0.993826150894165,0.03538889065384865
mirror_pair05_negative,5,negative,2,2,0.897691011428833,-0.9580223560333252,0.1348845511674881,-0.28740671277046204,1,0.5395808219909668,0.02256237916105418,-0.0023774100409222005,355.0,1.0,1.0,1.0,1.0,0.17260324954986572,0.16149915754795074,1.0,1.0,1.0,1.0,0.0,0.0,0.18579278886318207,0.09376078844070435,0.9955947399139404,0.02988888882100582
mirror_pair05_negative,5,negative,2,3,0.9340391159057617,-0.9714874029159546,0.13670195639133453,-0.2914462387561798,1,0.49841609597206116,0.05005116126883325,-0.005324460240732745,352.0,1.0,1.0,1.0,1.0,0.15861472487449646,0.15416595339775085,1.0,1.0,1.0,1.0,0.8985146284103394,-0.9583804607391357,0.1841701865196228,0.04205003380775452,0.999115526676178,0.013388888910412788
mirror_pair05_negative,5,negative,2,4,0.9355243444442749,-0.9721384048461914,0.13677622377872467,-0.2916415333747864,1,0.4671076834201813,0.07756714722516164,-0.009899690318539212,349.0,1.0,1.0,1.0,1.0,0.15634892880916595,0.14240460097789764,1.0,1.0,1.0,1.0,0.897691011428833,-0.9580223560333252,0.18160288035869598,0.09515081346035004,0.9954628944396973,0.03033333271741867
mirror_pair05_negative,5,negative,2,5,0.9465202689170837,-0.9766529202461243,0.13732601702213287,-0.2929958999156952,1,0.4483073949813843,0.10453513716958436,-0.016094071867876935,345.0,1.0,1.0,1.0,1.0,0.16025987267494202,0.13345934450626373,0.1809631586074829,1.0,1.0,1.0,0.9340391159057617,-0.9714874029159546,0.17902670800685883,0.14884503185749054,0.988860547542572,0.047555554658174515
mirror_pair05_negative,5,negative,2,6,0.9482908248901367,-0.977431058883667,0.13741454482078552,-0.293229341506958,1,0.4211898148059845,0.13136999803418842,-0.02397199777403574,342.0,1.0,1.0,1.0,1.0,0.16382859647274017,0.1280878335237503,0.14852871000766754,1.0,1.0,1.0,0.9355243444442749,-0.9721384048461914,0.17649592459201813,0.2200164645910263,0.9754961729049683,0.07061111181974411
mirror_pair05_negative,5,negative,2,7,0.9398464560508728,-0.9751837849617004,0.13699233531951904,-0.29255515336990356,1,0.4064328670501709,0.15774653064540867,-0.03344037950674561,339.0,1.0,1.0,1.0,1.0,1.0,0.12033994495868683,0.12915197014808655,1.0,1.0,1.0,0.9465202689170837,-0.9766529202461243,0.17397303879261017,0.274294912815094,0.9616456031799316,0.08844444155693054
mirror_pair05_negative,5,negative,2,8,0.9413479566574097,-0.9758048057556152,0.13706740736961365,-0.29274144768714905,1,0.37234172224998474,0.18340184780837396,-0.04436824740281374,335.0,1.0,1.0,1.0,1.0,1.0,0.12241072207689285,0.11612367630004883,1.0,1.0,1.0,0.9482908248901367,-0.977431058883667,0.1714903712272644,0.3285369873046875,0.9444910883903503,0.10655555874109268
mirror_pair05_negative,5,negative,2,9,0.9450346231460571,-0.9743396043777466,0.13725173473358154,-0.29230189323425293,1,0.35089409351348877,0.20820375701350066,-0.05668411940522908,332.0,1.0,1.0,1.0,1.0,1.0,0.10824067145586014,0.10638334602117538,0.15224328637123108,1.0,1.0,0.9398464560508728,-0.9751837849617004,0.16907493770122528,0.39874908328056335,0.9170600771903992,0.13055555522441864
mirror_pair05_negative,5,negative,2,10,0.946485698223114,-0.9748460054397583,0.1373242884874344,-0.2924538254737854,1,0.2937994599342346,0.23246768780809487,-0.07065234208105858,328.0,1.0,1.0,1.0,1.0,1.0,0.11016793549060822,0.10025545209646225,0.11362340301275253,1.0,1.0,0.9413479566574097,-0.9758048057556152,0.16674165427684784,0.451967716217041,0.8920342922210693,0.14927777647972107
mirror_pair05_negative,5,negative,2,11,0.9485307335853577,-0.9756679534912109,0.13742654025554657,-0.2927004098892212,1,0.2937994599342346,0.25581030081267137,-0.0859922600471323,325.0,1.0,1.0,1.0,1.0,1.0,0.10477328300476074,0.0839427039027214,0.09694136679172516,1.0,1.0,0.9450346231460571,-0.9743396043777466,0.16446378827095032,0.5196682214736938,0.8543681502342224,0.17394444346427917
mirror_pair05_negative,5,negative,2,12,0.9498060345649719,-0.9762212634086609,0.13749030232429504,-0.29286637902259827,1,0.2722476124763489,0.2782862815343066,-0.10268461403597053,322.0,1.0,1.0,1.0,1.0,1.0,0.11466825008392334,0.0855240672826767,0.0899663195014,1.0,1.0,0.946485698223114,-0.9748460054397583,0.16228100657463074,0.5707135796546936,0.8211492300033569,0.19333332777023315
mirror_pair05_negative,5,negative,2,13,0.9150137305259705,-0.9650354981422424,0.1357506960630417,-0.28951066732406616,1,0.2635771632194519,0.2995942800576209,-0.12050310388102488,318.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07978775352239609,0.07778503000736237,0.09912813454866409,1.0,0.9485307335853577,-0.9756679534912109,0.16019198298454285,0.6206005215644836,0.7841269373893738,0.21311111748218536
mirror_pair05_negative,5,negative,2,14,0.9180103540420532,-0.9661163687705994,0.13590052723884583,-0.2898349165916443,1,0.2169702649116516,0.3195418816937724,-0.13935749478815715,315.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07843697816133499,0.07530776411294937,0.08321969956159592,1.0,0.9498060345649719,-0.9762212634086609,0.15822868049144745,0.6814876198768616,0.7318296432495117,0.23866666853427887
mirror_pair05_negative,5,negative,2,15,0.9200354218482971,-0.9668083786964417,0.13600178062915802,-0.290042519569397,1,0.2122335284948349,0.3384695476440767,-0.15944635980478603,312.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07761868089437485,0.061991505324840546,0.07193446159362793,1.0,0.9150137305259705,-0.9650354981422424,0.15641263127326965,0.7268144488334656,0.6868338584899902,0.2590000033378601
mirror_pair05_negative,5,negative,2,16,0.9314581751823425,-0.9692490100860596,0.1365729123353958,-0.29077470302581787,1,0.18142065405845642,0.35635953351258837,-0.18077933528617857,308.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07504159957170486,0.06167174130678177,0.060638152062892914,0.08199567347764969,0.9180103540420532,-0.9661163687705994,0.15471689403057098,0.7697339057922363,0.638364851474762,0.27961111068725586
mirror_pair05_negative,5,negative,3,1,0.898415744304657,-0.9583572745323181,0.13492079079151154,-0.28750720620155334,1,0.5424124598503113,0.004489642077915675,-0.0007374714397591971,350.0,1.0,1.0,1.0,1.0,0.1820356696844101,0.15497498214244843,1.0,1.0,1.0,1.0,0.0,0.0,0.18629170954227448,0.1109485849738121,0.993826150894165,0.03538889065384865
mirror_pair05_negative,5,negative,3,2,0.8990782499313354,-0.95867520570755,0.13495391607284546,-0.28760257363319397,1,0.5171977877616882,0.018889089022952485,-0.0033519010376868927,349.0,1.0,1.0,1.0,1.0,0.18161353468894958,0.1561291515827179,1.0,1.0,1.0,1.0,0.0,0.0,0.1858568787574768,0.1284494251012802,0.9917160868644714,0.04100000113248825
mirror_pair05_negative,5,negative,3,3,0.9364621043205261,-0.9726747870445251,0.1368231177330017,-0.29180243611335754,1,0.4978407025337219,0.04771923872737684,-0.010488276229718586,344.0,1.0,1.0,1.0,1.0,0.18368326127529144,0.14777079224586487,1.0,1.0,1.0,1.0,0.898415744304657,-0.9583572745323181,0.18450751900672913,0.14677363634109497,0.9891701340675354,0.046888887882232666
mirror_pair05_negative,5,negative,3,4,0.9378107786178589,-0.9744960069656372,0.13689054548740387,-0.29234880208969116,1,0.4978407025337219,0.06986477704981359,-0.017399082608841942,341.0,1.0,1.0,1.0,1.0,1.0,0.14224019646644592,0.1627654880285263,1.0,1.0,1.0,0.8990782499313354,-0.95867520570755,0.1817989945411682,0.23531174659729004,0.9719199538230896,0.07561111450195312
mirror_pair05_negative,5,negative,3,5,0.9395842552185059,-0.9752002954483032,0.13697922229766846,-0.2925601005554199,1,0.4662764370441437,0.10039512542696052,-0.028921272439725875,337.0,1.0,1.0,1.0,1.0,1.0,0.14382028579711914,0.15455126762390137,1.0,1.0,1.0,0.9364621043205261,-0.9726747870445251,0.1797144114971161,0.28886470198631287,0.9573699235916138,0.09327777475118637
mirror_pair05_negative,5,negative,3,6,0.9413865804672241,-0.9758971929550171,0.13706932961940765,-0.2927691638469696,1,0.43834733963012695,0.12156417692766268,-0.03832503635904125,335.0,1.0,1.0,1.0,1.0,1.0,0.1352148950099945,0.133221834897995,1.0,1.0,1.0,0.9378107786178589,-0.9744960069656372,0.17725062370300293,0.3428400456905365,0.9393938183784485,0.11138889193534851
mirror_pair05_negative,5,negative,3,7,0.9430540204048157,-0.9765333533287048,0.13715270161628723,-0.2929600179195404,1,0.39427340030670166,0.14624152596045747,-0.050973480496234236,331.0,1.0,1.0,1.0,1.0,1.0,0.12564344704151154,0.12524209916591644,1.0,1.0,1.0,0.9395842552185059,-0.9752002954483032,0.17484156787395477,0.3965070843696594,0.9180316925048828,0.12977777421474457
mirror_pair05_negative,5,negative,3,8,0.9464915990829468,-0.9750327467918396,0.13732458651065826,-0.2925098240375519,1,0.3782872259616852,0.17426064058914398,-0.06774717063956248,327.0,1.0,1.0,1.0,1.0,1.0,0.1317320317029953,0.11264954507350922,0.13928382098674774,1.0,1.0,0.9413865804672241,-0.9758971929550171,0.17251649498939514,0.4653055667877197,0.885150134563446,0.15405555069446564
mirror_pair05_negative,5,negative,3,9,0.9484095573425293,-0.9757741093635559,0.13742047548294067,-0.29273223876953125,1,0.3590357005596161,0.1934403721735784,-0.08079125993293929,324.0,1.0,1.0,1.0,1.0,1.0,0.13332489132881165,0.10808206349611282,0.11268623918294907,1.0,1.0,0.9430540204048157,-0.9765333533287048,0.1698823720216751,0.5334668755531311,0.845820963382721,0.17911110818386078
mirror_pair05_negative,5,negative,3,10,0.9315415024757385,-0.9710975885391235,0.1365770846605301,-0.2913292944431305,1,0.3255489766597748,0.21935194326004173,-0.10069992402033781,320.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10258162766695023,0.10656552016735077,1.0,1.0,0.9464915990829468,-0.9750327467918396,0.16808617115020752,0.5828323364257812,0.8125924468040466,0.19805555045604706
mirror_pair05_negative,5,negative,3,11,0.9172778129577637,-0.9659753441810608,0.13586390018463135,-0.28979262709617615,1,0.3213045001029968,0.23668419457068252,-0.11571046523732564,318.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09726262092590332,0.09301399439573288,0.1344495415687561,1.0,0.9484095573425293,-0.9757741093635559,0.1656741350889206,0.6465235352516174,0.7628940343856812,0.22377777099609375
mirror_pair05_negative,5,negative,3,12,0.9181931614875793,-0.9663114547729492,0.13590966165065765,-0.2898934483528137,1,0.27812591195106506,0.2564325687495465,-0.13479460148732209,314.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09415741264820099,0.09180128574371338,0.10205905139446259,1.0,0.9315415024757385,-0.9710975885391235,0.16407443583011627,0.6790570020675659,0.7340855002403259,0.23761111497879028
mirror_pair05_negative,5,negative,3,13,0.9212033748626709,-0.9673435688018799,0.1360601782798767,-0.2902030944824219,1,0.27674004435539246,0.2752033125150787,-0.1551574076672959,311.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09154267609119415,0.07946454733610153,0.09609895199537277,1.0,0.9172778129577637,-0.9659753441810608,0.16227112710475922,0.7362152338027954,0.6767475008964539,0.26338890194892883
mirror_pair05_negative,5,negative,3,14,0.931873619556427,-0.9695906043052673,0.13659368455410004,-0.29087719321250916,1,0.25949227809906006,0.29288705575037993,-0.17675146813529713,308.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1070704385638237,0.07906858623027802,0.08239936828613281,0.12710750102996826,0.9181931614875793,-0.9663114547729492,0.16058343648910522,0.7782431244850159,0.6279630661010742,0.28388887643814087
mirror_pair05_negative,5,negative,3,15,0.9230066537857056,-0.9650156497955322,0.1361503303050995,-0.2895047068595886,1,0.2568647563457489,0.3118144611296157,-0.2030266397191632,304.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0771634578704834,0.07414065301418304,0.08916201442480087,0.9212033748626709,-0.9673435688018799,0.15902625024318695,0.8175471425056458,0.5758616924285889,0.304666668176651
mirror_pair05_negative,5,negative,3,16,0.9264960289001465,-0.9663450717926025,0.13632480800151825,-0.28990352153778076,1,0.21965022385120392,0.32409523549177766,-0.2223393397547997,301.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07771195471286774,0.073389932513237,0.08258862048387527,0.931873619556427,-0.9695906043052673,0.15740901231765747,0.8639234304428101,0.5036231875419617,0.3319999873638153
mirror_pair05_negative,5,negative,3,17,0.9287179708480835,-0.9671639204025269,0.13643589615821838,-0.29014918208122253,1,0.21965022385120392,0.3377215224622663,-0.24659677892712542,298.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07990572601556778,0.062757208943367,0.06570135056972504,0.9230066537857056,-0.9650156497955322,0.1563979983329773,0.8945446610450745,0.4469786286354065,0.35249999165534973
mirror_pair05_negative,5,negative,3,18,0.9312441349029541,-0.9681758284568787,0.13656221330165863,-0.2904527485370636,1,0.20635665953159332,0.3498615601273401,-0.2715029876775364,294.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.092809297144413,0.06472168117761612,0.06485279649496078,0.9264960289001465,-0.9663450717926025,0.15532682836055756,0.9226727485656738,0.3855839967727661,0.37400001287460327
mirror_pair05_negative,5,negative,3,19,0.9339978098869324,-0.9723490476608276,0.0466998927295208,-0.2917047142982483,1,0.20635665953159332,0.3569921080761741,-0.2883451862794582,291.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07427050918340683,0.05895904451608658,0.9287179708480835,-0.9671639204025269,0.1544356644153595,0.9521827101707458,0.3055291175842285,0.4011666774749756
mirror_pair05_negative,5,negative,3,20,0.9359182715415955,-0.9729607701301575,0.04679591581225395,-0.2918882369995117,1,0.22142887115478516,0.36070216240333824,-0.2992978032019256,287.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0742093175649643,0.06326539069414139,0.9312441349029541,-0.9681758284568787,0.15395425260066986,0.9695309400558472,0.2449689656496048,0.4212222099304199
mirror_pair06_positive,6,positive,1,1,0.8877072334289551,-0.9535118341445923,0.1343853622674942,-0.2860535681247711,1,0.672781229019165,0.003590068151924035,0.0004178126052255082,6.0,1.0,1.0,1.0,1.0,0.19672302901744843,0.1999681442975998,1.0,1.0,1.0,1.0,0.0,0.0,0.1862073689699173,-0.11719074100255966,0.993109405040741,-0.037388887256383896
mirror_pair06_positive,6,positive,1,2,0.8891270756721497,-0.9542150497436523,0.13445636630058289,-0.2862645387649536,1,0.6413998603820801,0.022675972982916185,0.000708181284193372,357.0,1.0,1.0,1.0,1.0,0.20214557647705078,0.1922232061624527,1.0,1.0,1.0,1.0,0.0,0.0,0.18579144775867462,-0.08263427019119263,0.9965799450874329,-0.026333333924412727
mirror_pair06_positive,6,positive,1,3,0.9317087531089783,-0.9720689058303833,0.13658544421195984,-0.291620671749115,1,0.625714898109436,0.05014815610254765,-0.001498555931781471,354.0,1.0,1.0,1.0,1.0,1.0,0.1832571029663086,0.25277942419052124,1.0,1.0,1.0,0.8877072334289551,-0.9535118341445923,0.18401552736759186,0.07428254187107086,0.9972372651100159,0.023666666820645332
mirror_pair06_positive,6,positive,1,4,0.9338335990905762,-0.9729445576667786,0.13669168949127197,-0.2918833792209625,1,0.5852435827255249,0.07760346883022526,-0.005290403326577393,350.0,1.0,1.0,1.0,1.0,1.0,0.17877568304538727,0.1940145343542099,1.0,1.0,1.0,0.8891270756721497,-0.9542150497436523,0.18146483600139618,0.12775705754756927,0.9918054938316345,0.0407777763903141
mirror_pair06_positive,6,positive,1,5,0.936586320400238,-0.9740200042724609,0.13682931661605835,-0.2922060191631317,1,0.5579991936683655,0.10499613158766342,-0.010687825906477535,347.0,1.0,1.0,1.0,1.0,1.0,0.16721245646476746,0.17061857879161835,1.0,1.0,1.0,0.9317087531089783,-0.9720689058303833,0.17891982197761536,0.19902586936950684,0.9799942374229431,0.06377777457237244
mirror_pair06_positive,6,positive,1,6,0.9379878044128418,-0.9746316075325012,0.13689939677715302,-0.29238948225975037,1,0.5182270407676697,0.13180050821458467,-0.017669364432450083,344.0,1.0,1.0,1.0,1.0,1.0,0.17415127158164978,0.15942834317684174,1.0,1.0,1.0,0.9338335990905762,-0.9729445576667786,0.17638590931892395,0.25308260321617126,0.967444658279419,0.08144444227218628
mirror_pair06_positive,6,positive,1,7,0.9395828247070312,-0.9752772450447083,0.1369791477918625,-0.2925831973552704,1,0.5131683945655823,0.1582106141893224,-0.026291276455621574,340.0,1.0,1.0,1.0,1.0,1.0,0.17228958010673523,0.14806486666202545,1.0,1.0,1.0,0.936586320400238,-0.9740200042724609,0.17391337454319,0.3073566257953644,0.9515944123268127,0.0994444414973259
mirror_pair06_positive,6,positive,1,8,0.9427424073219299,-0.9736590385437012,0.13713712990283966,-0.29209771752357483,1,0.45778873562812805,0.1842033332831684,-0.03648363265858306,337.0,1.0,1.0,1.0,1.0,1.0,0.18680739402770996,0.1466195434331894,0.17029209434986115,1.0,1.0,0.9379878044128418,-0.9746316075325012,0.17148634791374207,0.3776791989803314,0.9259365200996399,0.12327777594327927
mirror_pair06_positive,6,positive,1,9,0.9253017902374268,-0.968849778175354,0.1362650990486145,-0.2906549572944641,1,0.45778873562812805,0.20954621835911053,-0.04817197692617399,334.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13079677522182465,0.14695525169372559,1.0,1.0,0.9395828247070312,-0.9752772450447083,0.16910924017429352,0.4312985837459564,0.9022092223167419,0.14194443821907043
mirror_pair06_positive,6,positive,1,10,0.9272155165672302,-0.9695540070533752,0.1363607794046402,-0.2908662259578705,1,0.43593135476112366,0.23395655179648278,-0.061189223934289085,330.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1327928602695465,0.13700644671916962,1.0,1.0,0.9427424073219299,-0.9736590385437012,0.1668062061071396,0.48404619097709656,0.8750424385070801,0.16083332896232605
mirror_pair06_positive,6,positive,1,11,0.929720938205719,-0.9704805612564087,0.13648605346679688,-0.2911441922187805,1,0.4069978594779968,0.257447044105865,-0.07559946677495451,327.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13003088533878326,0.12455181777477264,1.0,1.0,0.9253017902374268,-0.968849778175354,0.16460584104061127,0.5507721304893494,0.8346556425094604,0.18566666543483734
mirror_pair06_positive,6,positive,1,12,0.914360761642456,-0.9649998545646667,0.13571804761886597,-0.289499968290329,1,0.3822918236255646,0.28017339443776657,-0.09145716620907048,323.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13308431208133698,0.11628510057926178,0.14462952315807343,1.0,0.9272155165672302,-0.9695540070533752,0.1625107079744339,0.600838840007782,0.7993701696395874,0.20516666769981384
mirror_pair06_positive,6,positive,1,13,0.9168189764022827,-0.965846061706543,0.13584095239639282,-0.28975382447242737,1,0.3822918236255646,0.301882415827632,-0.10857090763023437,320.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15279261767864227,0.10922623425722122,0.11879996210336685,1.0,0.929720938205719,-0.9704805612564087,0.1605105996131897,0.662750780582428,0.7488400340080261,0.23061111569404602
mirror_pair06_positive,6,positive,1,14,0.9044570326805115,-0.9602912068367004,0.13522285223007202,-0.2880873680114746,1,0.35811421275138855,0.3225287499309022,-0.12682234476870397,317.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11276484280824661,0.11372695863246918,1.0,0.914360761642456,-0.9649998545646667,0.15863189101219177,0.7088324427604675,0.7053768634796143,0.2507777810096741
mirror_pair06_positive,6,positive,1,15,0.9187228679656982,-0.963625967502594,0.13593614101409912,-0.28908780217170715,1,0.34896883368492126,0.3420727187112837,-0.14621706904254,313.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11013130843639374,0.10231834650039673,0.13943897187709808,0.9168189764022827,-0.965846061706543,0.15688194334506989,0.7526447772979736,0.6584267616271973,0.27122223377227783
mirror_pair06_positive,6,positive,1,16,0.9222500324249268,-0.9649807810783386,0.1361125111579895,-0.28949424624443054,1,0.34188249707221985,0.36053113495893485,-0.16689672537980157,310.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11781914532184601,0.09970538318157196,0.11344440281391144,0.9044570326805115,-0.9602912068367004,0.1552686244249344,0.8043756484985352,0.5941210389137268,0.29750001430511475
mirror_pair06_positive,6,positive,1,17,0.9250594973564148,-0.9661205410957336,0.1362529844045639,-0.28983616828918457,1,0.33050307631492615,0.3777067467050492,-0.1885187585490829,307.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13641460239887238,0.0976807102560997,0.10582561045885086,0.9187228679656982,-0.963625967502594,0.1537964940071106,0.8418877124786377,0.5396527051925659,0.3185555636882782
mirror_pair06_positive,6,positive,1,18,0.9273824691772461,-0.9702969193458557,0.13636912405490875,-0.29108908772468567,1,0.33050307631492615,0.393736674096356,-0.21125683095632766,303.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09442944824695587,0.09806699305772781,0.9222500324249268,-0.9649807810783386,0.15248435735702515,0.8759701251983643,0.48236533999443054,0.33977776765823364
mirror_pair06_positive,6,positive,1,19,0.9306913614273071,-0.9713824987411499,0.13653457164764404,-0.2914147675037384,1,0.3273439407348633,0.4084635146536524,-0.2349761066040288,300.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10659651458263397,0.09572325646877289,0.9250594973564148,-0.9661205410957336,0.15132607519626617,0.9138292074203491,0.40609878301620483,0.3668888807296753
mirror_pair06_positive,6,positive,1,20,0.9333352446556091,-0.9722413420677185,0.13666677474975586,-0.29167240858078003,1,0.3273439407348633,0.4216111342841302,-0.259211718270623,297.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12012285739183426,0.09352684020996094,0.9273824691772461,-0.9702969193458557,0.15033863484859467,0.9393938183784485,0.3428400456905365,0.3886111080646515
mirror_pair06_positive,6,positive,2,1,0.8872230052947998,-0.9532005786895752,0.1343611478805542,-0.28596019744873047,1,0.6507667899131775,0.00561131394623449,0.000977067016614261,10.0,1.0,1.0,1.0,1.0,0.1986950933933258,0.19498251378536224,1.0,1.0,1.0,1.0,0.0,0.0,0.18613369762897491,-0.13450504839420319,0.990912914276123,-0.042944446206092834
mirror_pair06_positive,6,positive,2,2,0.8866298794746399,-0.9528622627258301,0.13433149456977844,-0.285858690738678,1,0.6334008574485779,0.02747736558858775,0.005489759589084331,13.0,1.0,1.0,1.0,1.0,0.18593336641788483,0.20142392814159393,1.0,1.0,1.0,1.0,0.0,0.0,0.1856023073196411,-0.15229588747024536,0.9883349537849426,-0.04866666719317436
mirror_pair06_positive,6,positive,2,3,0.9269963502883911,-0.9681641459465027,0.13634982705116272,-0.29044926166534424,1,0.6117836833000183,0.053603393239121326,0.01082803918258951,10.0,1.0,1.0,1.0,1.0,0.1809716671705246,0.19834132492542267,1.0,1.0,1.0,1.0,0.8872230052947998,-0.9532005786895752,0.18389207124710083,-0.20535019040107727,0.9786885380744934,-0.06583333015441895
